hitid,hittypeid,title,description,reward,creationtime,assignments,assignmentid,workerid,assignmentaccepttime,assignmentsubmittime,exp,condition,condition_other,filter,response,lang_item,complex_item,simple_item,trial,exp2,measure,total_hit_time,dow,hour,duplicateS
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2BPERSQV66RL8AOTZMMWGVKMH993BJ,A1I7DQP8IAGFNN,3/1/14 16:59,3/1/14 17:00,3,control,"""complex_cc""",TRUE,60,"""tupabugorn""",c_3,c_7,3,3,bet,102,Sat,19,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2Y3DDP8PJWKUW6EXIGUQ99Z4MEWH61,AP342OKBOATVW,3/1/14 18:24,3/1/14 18:25,3,control,"""simple_ss""",TRUE,50,"""kiba""",s_3,s_6,3,3,bet,48,Sat,21,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,280TNKIMZSM538NSYTD0VGVJEQSCZI,A2F2NEQ5CXZLX1,3/1/14 18:41,3/1/14 18:42,3,short,"""simple_sc""",TRUE,65,"""fepo""",c_3,s_7,3,3,bet,65,Sat,21,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,21JLFQ0ONNVR0UQHKE5GXB7AY3HKTP,A18AIG4L4EEO11,3/1/14 18:52,3/1/14 18:53,3,long,"""complex_sc""",TRUE,75,"""mipatorun""",c_3,s_6,3,3,bet,57,Sat,21,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2KSRYNJ92NJK5TBBIOKUNYW6R1ZB6N,A38TH9H0MJ6ON8,3/1/14 19:01,3/1/14 19:02,3,control,"""complex_cc""",TRUE,50,"""gaburatum""",c_3,c_6,3,3,bet,68,Sat,22,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,273NVP3TVOK5D8P5X3YQKOZJ9Y714E,A3RF5Y6M8IIKS,3/1/14 19:14,3/1/14 19:15,3,control,"""simple_ss""",TRUE,10,"""fepo""",s_3,s_5,3,3,bet,53,Sat,22,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2HW6OQ1SNQQ79ZD016HKINR5D1BQ6P,A9YTKMZ24W158,3/1/14 19:54,3/1/14 19:55,3,short,"""simple_sc""",TRUE,50,"""paku""",c_3,s_7,3,3,bet,61,Sat,22,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2ZYAUC26DG67WU33R56K6COODR55CP,A2359YG3YH3M31,3/1/14 20:15,3/1/14 20:15,3,control,"""simple_cc""",TRUE,80,"""mipa""",c_3,c_5,3,3,bet,40,Sat,23,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2QB2D21O3W5X0TPPLX92QYETW0H9FW,A28NT34YGJI4I9,3/1/14 20:23,3/1/14 20:24,3,control,"""complex_ss""",TRUE,85,"""pakuwingum""",s_7,s_3,3,3,bet,58,Sat,23,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2IPMB3Q39Z0BPNZO2YVE1STZ2SFUJI,A3DVN0SYSFKDZ2,3/1/14 22:06,3/1/14 22:08,3,long,"""complex_sc""",TRUE,20,"""fepolopus""",c_3,s_5,3,3,bet,117,Sun,1,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,276RSQV66RLP0BZ3D0NA1KIADWO4CZ,A19VN52A677LJG,3/1/14 23:40,3/1/14 23:42,3,control,"""complex_cc""",TRUE,80,"""fepolopus""",c_3,c_6,3,3,bet,86,Sun,2,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2N0XMB3Q39Z0UZ0TKBK4KVSX60RITD,A8N7O6D0WYWGK,3/2/14 0:30,3/2/14 0:31,3,control,"""simple_ss""",TRUE,75,"""fepo""",s_3,s_7,3,3,bet,78,Sun,3,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2UWF0OHOVR141QQOYQ02NEC0LF845X,A3HANL1KXIVB1L,3/2/14 1:59,3/2/14 2:01,3,short,"""simple_sc""",TRUE,70,"""kiba""",c_5,s_3,3,3,bet,130,Sun,4,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,20V9Z0B6UTO6CXKVOYMRQGP035GZO9,AIR4UQNPIMFCJ,3/2/14 2:05,3/2/14 2:07,3,control,"""simple_cc""",TRUE,50,"""fepo""",c_3,c_8,3,3,bet,105,Sun,5,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2LFFSVGULF39OL26JLSFY3N2YSN9NP,A2OZ6OJGLUTE64,3/2/14 2:37,3/2/14 2:38,3,long,"""complex_sc""",TRUE,50,"""mipatorun""",c_3,s_5,3,3,bet,30,Sun,5,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,20SJG5TYMNCWH4A9BEJSYHX5CS1MIM,A28QU6DZT5HSZS,3/2/14 2:49,3/2/14 2:51,3,control,"""complex_cc""",TRUE,5,"""gaburatum""",c_8,c_3,3,3,bet,99,Sun,5,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2DGH1XERSQV6PKRPDNK3NVWE6TY80S,A1X5WV843KA9NA,3/2/14 3:26,3/2/14 3:27,3,control,"""simple_ss""",FALSE,90,"""fepo""",s_7,s_3,3,3,bet,81,Sun,6,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2GGQ1SNQQ7Q6QTB1MP3NX12X1LIS80,A3DROUYK1J2CPA,3/2/14 3:57,3/2/14 3:59,3,short,"""simple_sc""",TRUE,40,"""tibu""",c_3,s_7,3,3,bet,129,Sun,6,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2MU6DG67D1X3ETLKWHFK8JE5XG89GO,AKGO10Z7622IG,3/2/14 4:17,3/2/14 4:18,3,control,"""simple_cc""",TRUE,70,"""tibu""",c_6,c_3,3,3,bet,69,Sun,7,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,26CUDD8XMB3QM2507BLTU6T8P4CPEJ,A2TPJSBIQB82OZ,3/2/14 4:29,3/2/14 4:29,3,control,"""complex_ss""",TRUE,50,"""tupabugorn""",s_7,s_3,3,3,bet,51,Sun,7,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,22RVXX2Q45UU3JUYCS9W7NSCZPJR92,AD7ZVYFZ1OP4D,3/2/14 4:28,3/2/14 4:30,3,control,"""complex_ss""",TRUE,90,"""tiburalex""",s_6,s_3,3,3,bet,157,Sun,7,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2JRJMJUNU8LZPKD0CAI9ED8NE431HC,A3HMBHM8HJLKRD,3/2/14 5:15,3/2/14 5:16,3,long,"""complex_sc""",TRUE,60,"""gaburatum""",c_5,s_3,3,3,bet,56,Sun,8,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2WIU6L5OBVCIKK3X0F9JL7GYCJ2ZGZ,A2T3DIAXC4X6YC,3/2/14 5:20,3/2/14 5:21,3,control,"""complex_cc""",TRUE,20,"""pakuwingum""",c_6,c_3,3,3,bet,68,Sun,8,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2RAT3HVWAVKIPVTJM7S78Z9D1QVNF8,AL2XBH6L6DBZR,3/2/14 5:22,3/2/14 5:24,3,control,"""simple_ss""",TRUE,60,"""mipa""",s_5,s_3,3,3,bet,80,Sun,8,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2W2ZHHRRLFQ07GTVNMSKNO9IR01FOG,AKOSYXJK7UVLG,3/2/14 5:38,3/2/14 5:38,3,short,"""simple_sc""",TRUE,50,"""fepo""",c_6,s_3,3,3,bet,37,Sun,8,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2IBHSTLB3L0FUCFIKGAEPREZPELIUR,A29FGRWC0VLJNC,3/2/14 6:14,3/2/14 6:16,3,control,"""simple_cc""",TRUE,60,"""tibu""",c_5,c_3,3,3,bet,123,Sun,9,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2NU1O3W5XH0J8IYIYPPEVLSTIEHICK,A22SZHZTF72TRM,3/2/14 6:41,3/2/14 6:43,3,long,"""complex_sc""",TRUE,50,"""tupabugorn""",c_3,s_6,3,3,bet,124,Sun,9,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2CD92HECWA6XMRUC8KRCV5K103IKJG,A3LFVI65XV1T46,3/2/14 7:15,3/2/14 7:17,3,control,"""complex_cc""",TRUE,10,"""kibagroney""",c_6,c_3,3,3,bet,106,Sun,10,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,25CI62NJQ217LSF9MMXBQLCZPLXVNK,A27HVVLSZZ13XK,3/2/14 7:52,3/2/14 7:54,3,control,"""simple_ss""",TRUE,50,"""mipa""",s_7,s_3,3,3,bet,110,Sun,10,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2BUA1QP6AUC2P6M63ISX9V0JVAG70U,A5QEKA5DAU516,3/2/14 8:02,3/2/14 8:02,3,short,"""simple_sc""",TRUE,50,"""tupa""",c_6,s_3,3,3,bet,42,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,22NGULF395SWPGM1BXUN4NJF9P8QC7,A1BQEX75BE1AYE,3/2/14 8:32,3/2/14 8:33,3,control,"""simple_cc""",TRUE,55,"""mipa""",c_3,c_6,3,3,bet,57,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2NH8PJWKUDD8GFH3M80Z6B6Y4YE9KI,A139LBVN44OKVE,3/2/14 8:36,3/2/14 8:37,3,control,"""complex_ss""",TRUE,20,"""tiburalex""",s_3,s_6,3,3,bet,72,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2IDZ6R70G5R9R6EJZ0572SSXY8K9PJ,A2SL8R5B6QX4Q0,3/2/14 8:36,3/2/14 8:37,3,control,"""complex_ss""",TRUE,20,"""pakuwingum""",s_7,s_3,3,3,bet,74,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2I988MQU6L5OUOIIXWOXAAINQHNCVN,A1W7NEHKLKU0P,3/2/14 8:36,3/2/14 8:37,3,control,"""complex_ss""",TRUE,0,"""tiburalex""",s_3,s_8,3,3,bet,60,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2SFMHGYQ4J3NT4CBBR6FUYYM4B0AN2,AFFSRVGKGJR00,3/2/14 8:37,3/2/14 8:38,3,control,"""complex_ss""",TRUE,40,"""kibagroney""",s_3,s_7,3,3,bet,56,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2Z0PJWKUDD8X549QZEQ0H6UXZG0AL0,A26K8OELA8ZDI9,3/2/14 8:37,3/2/14 8:38,3,control,"""complex_ss""",TRUE,10,"""fepolopus""",s_5,s_3,3,3,bet,82,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2RTQ6SVQ8H885J06HAFB1CI5274O5P,AT903KCX4XE4C,3/2/14 8:36,3/2/14 8:38,3,control,"""complex_ss""",TRUE,50,"""fepolopus""",s_7,s_3,3,3,bet,110,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,291RNDWIOV1SQLT39Y7U73YHAIVHWC,A2WQTSU6SSBUWC,3/2/14 8:37,3/2/14 8:39,3,long,"""complex_sc""",TRUE,10,"""tupabugorn""",c_3,s_6,3,3,bet,66,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2VNWJ5OPB0YVZSEYI127KP9YEBAX54,A3IGM4FFDS1TN7,3/2/14 8:38,3/2/14 8:39,3,long,"""complex_sc""",TRUE,80,"""gaburatum""",c_3,s_6,3,3,bet,81,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2UEN9U8P9Y38CP2XE8JU4IM4U3HWFS,AC8WP834G2BW8,3/2/14 8:38,3/2/14 8:39,3,long,"""complex_sc""",TRUE,70,"""mipatorun""",c_5,s_3,3,3,bet,97,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,28H36XBAT2D56J4N1KUQ6JG948V048,AXXWTCAPW93Y3,3/2/14 8:40,3/2/14 8:40,3,control,"""complex_cc""",TRUE,50,"""tupabugorn""",c_8,c_3,3,3,bet,48,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,27VYOCCF0CP53QVTES9I3YG80WFUT0,A11F2KD14NFQ0A,3/2/14 8:40,3/2/14 8:41,3,control,"""complex_cc""",TRUE,51,"""tiburalex""",c_6,c_3,3,3,bet,81,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2YGGQSCM6IAALLKIQZL06OQOVKCIIZ,A1G7ECC0Q1M627,3/2/14 8:40,3/2/14 8:41,3,control,"""complex_cc""",TRUE,60,"""mipatorun""",c_7,c_3,3,3,bet,69,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,29EAZHHRRLFQJHTNRW81QHODPQZNEB,A3QDONF84ELWQT,3/2/14 8:40,3/2/14 8:41,3,control,"""complex_cc""",TRUE,70,"""gaburatum""",c_8,c_3,3,3,bet,76,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2ZNH8MZ9O9Z63PAZIFQHNRRPQ09094,A3EJ5TT2ZGBIDA,3/2/14 8:40,3/2/14 8:41,3,control,"""simple_ss""",TRUE,50,"""kiba""",s_5,s_3,3,3,bet,64,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2CBE1M7PKK9LAPCOVF30ALZ10VFZS4,AVHARSCRX7M9E,3/2/14 8:42,3/2/14 8:42,3,short,"""simple_sc""",TRUE,60,"""paku""",c_3,s_8,3,3,bet,38,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2WBTUHYW2GTPSKG7OANM76923YNQLO,A3F508HWYOVDEI,3/2/14 8:42,3/2/14 8:43,3,short,"""simple_sc""",TRUE,40,"""fepo""",c_3,s_6,3,3,bet,69,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,25CI62NJQ217LSF9MMXBQLCZPL2NVH,A2E0RGO4W3J9GF,3/2/14 8:42,3/2/14 8:43,3,short,"""simple_sc""",TRUE,30,"""tupa""",c_7,s_3,3,3,bet,56,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,25OJ5OPB0YVGI14MSGYEV9U7CCFY6R,A3445FTO62DGIX,3/2/14 8:42,3/2/14 8:43,3,short,"""simple_sc""",TRUE,80,"""paku""",c_7,s_3,3,3,bet,57,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,26QB49F9SSSHGU7JKSJTBH5JJTCSW8,A15YZDH485TNOY,3/2/14 8:42,3/2/14 8:43,3,short,"""simple_sc""",TRUE,30,"""tupa""",c_6,s_3,3,3,bet,97,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,20V9Z0B6UTO6CXKVOYMRQGP036EOZY,A289X6DNSZ1QNF,3/2/14 8:43,3/2/14 8:44,3,control,"""simple_cc""",TRUE,40,"""gabu""",c_8,c_3,3,3,bet,57,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2SMB2YU98JHSCEH3H56BP9ISMTNBN0,A1CGUFW3R6M234,3/2/14 8:43,3/2/14 8:44,3,control,"""simple_cc""",TRUE,10,"""tibu""",c_3,c_5,3,3,bet,72,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,29UMIKMN9U8PSR98P1NXO3SY9SVBSC,A1XB4YDZ8OF0L2,3/2/14 8:43,3/2/14 8:45,3,control,"""simple_cc""",TRUE,50,"""fepo""",c_3,c_5,3,3,bet,64,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2J0D8J3VE7WSBMTY8LUMIK8E4C4JZA,A33RWT46JOG5HR,3/2/14 8:44,3/2/14 8:45,3,control,"""simple_cc""",FALSE,40,"""tibu""",c_3,c_7,3,3,bet,57,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2SL3HVWAVKI6LGPQY6Y2599USGJOG8,A2YXFZ766IL8MD,3/2/14 8:45,3/2/14 8:46,3,control,"""simple_ss""",TRUE,80,"""gabu""",s_8,s_3,3,3,bet,63,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2PSOHOVR14IX3H8L578EIWAA8D767Z,A29ZS28S4YZNP,3/2/14 8:44,3/2/14 8:46,3,control,"""simple_ss""",TRUE,10,"""gabu""",s_7,s_3,3,3,bet,78,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2I64BLYHVI447L8KHZZDTEZWMKYV1I,A2FJD05WGHZ8HM,3/2/14 8:46,3/2/14 8:46,3,control,"""simple_ss""",TRUE,60,"""paku""",s_3,s_5,3,3,bet,39,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2R6CWA6X3YOCV86CLABXVTIRTS5ONG,A2AXBFNWVGS69I,3/2/14 8:45,3/2/14 8:47,3,control,"""simple_ss""",TRUE,100,"""tibu""",s_3,s_5,3,3,bet,75,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2L5PGFL6VCPWI2XN919O11SB3XC6L8,A3NSLI1Q6DYEJR,3/2/14 8:46,3/2/14 8:47,3,long,"""complex_sc""",TRUE,50,"""fepolopus""",c_6,s_3,3,3,bet,66,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,28L3DHJHP4BDWDM4UDIS39X7RDDW3K,A3GEHPUTISVNB4,3/2/14 8:46,3/2/14 8:47,3,long,"""complex_sc""",TRUE,90,"""kibagroney""",c_5,s_3,3,3,bet,73,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2UHEIB9BAWLS5QVQ10OUJ3MX21J2Z7,A6II1DIU0DQDL,3/2/14 8:46,3/2/14 8:47,3,long,"""complex_sc""",TRUE,40,"""pakuwingum""",c_3,s_5,3,3,bet,70,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,26NOX7H57DZK88K4AL4HJM29WIS0AK,AOV4U0YLQ2L4X,3/2/14 8:47,3/2/14 8:48,3,long,"""complex_sc""",TRUE,100,"""mipatorun""",c_5,s_3,3,3,bet,75,Sun,11,yes
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,2T0EBDPGFL6VVI2Z5WED2IOZC2GI30,A1Z64L5Y143167,3/2/14 8:46,3/2/14 8:48,3,long,"""complex_sc""",TRUE,40,"""tupabugorn""",c_3,s_8,3,3,bet,83,Sun,11,no
2JSOO2GMMEGO79WS8RXIGA2UH0188G,261PJWKUDD8X549QZEQ0H6UTOIBALB,What does this word mean? (2 mins),Short 2-minute word game.,$0.20 ,3/1/14 15:00,90,211ZJMJUNU8LIZX7WLWRF8DCUD3G0A,A88CZ5CYKL5BJ,3/2/14 8:47,3/2/14 8:49,3,long,"""complex_sc""",TRUE,50,"""gaburatum""",c_8,s_3,3,3,bet,101,Sun,11,no
